Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de données
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,13,a,13,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,5,a,5,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,4,a,4,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,78,a,78,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,110,a,110,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,20,a,20,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,21,a,21,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,43,a,43,a
1993,1993,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,26,a,26,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,December,Décembre,2,a,2,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,13,a,13,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,175,a,175,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,249,a,249,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,30,a,30,a
1993,1993,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,4,a,4,a
1993,1993,ON,Ontario,Ontario,October,Octobre,10,a,10,a
1993,1993,ON,Ontario,Ontario,November,Novembre,4,a,4,a
1993,1993,ON,Ontario,Ontario,December,Décembre,2,a,2,a
1993,1993,ON,Ontario,Ontario,March,Mars,1,a,1,a
1993,1993,ON,Ontario,Ontario,April,Avril,112,a,112,a
1993,1993,ON,Ontario,Ontario,May,Mai,171,a,171,a
1993,1993,ON,Ontario,Ontario,June,Juin,129,a,129,a
1993,1993,ON,Ontario,Ontario,July,Juillet,158,a,158,a
1993,1993,ON,Ontario,Ontario,August,Août,144,a,144,a
1993,1993,ON,Ontario,Ontario,September,Septembre,11,a,11,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,2,a,2,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,26,a,26,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,0,a,0,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,1,a,1,a
1993,1993,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1993,1993,QC,Quebec,Québec,October,Octobre,4,a,4,a
1993,1993,QC,Quebec,Québec,November,Novembre,1,a,1,a
1993,1993,QC,Quebec,Québec,April,Avril,32,a,32,a
1993,1993,QC,Quebec,Québec,May,Mai,188,a,188,a
1993,1993,QC,Quebec,Québec,June,Juin,98,a,98,a
1993,1993,QC,Quebec,Québec,July,Juillet,129,a,129,a
1993,1993,QC,Quebec,Québec,August,Août,81,a,81,a
1993,1993,QC,Quebec,Québec,September,Septembre,10,a,10,a
1993,1993,SK,Saskatchewan,Saskatchewan,January,Janvier,2,a,2,a
1993,1993,SK,Saskatchewan,Saskatchewan,October,Octobre,3,a,3,a
1993,1993,SK,Saskatchewan,Saskatchewan,November,Novembre,2,a,2,a
1993,1993,SK,Saskatchewan,Saskatchewan,February,Février,1,a,1,a
1993,1993,SK,Saskatchewan,Saskatchewan,March,Mars,21,a,21,a
1993,1993,SK,Saskatchewan,Saskatchewan,April,Avril,47,a,47,a
1993,1993,SK,Saskatchewan,Saskatchewan,May,Mai,219,a,219,a
1993,1993,SK,Saskatchewan,Saskatchewan,June,Juin,216,a,216,a
1993,1993,SK,Saskatchewan,Saskatchewan,July,Juillet,82,a,82,a
1993,1993,SK,Saskatchewan,Saskatchewan,August,Août,30,a,30,a
1993,1993,SK,Saskatchewan,Saskatchewan,September,Septembre,22,a,22,a
1993,1993,YT,Yukon,Yukon,October,Octobre,1,a,1,a
1993,1993,YT,Yukon,Yukon,April,Avril,1,a,1,a
1993,1993,YT,Yukon,Yukon,May,Mai,21,a,21,a
1993,1993,YT,Yukon,Yukon,June,Juin,45,a,45,a
1993,1993,YT,Yukon,Yukon,July,Juillet,48,a,48,a
1993,1993,YT,Yukon,Yukon,August,Août,10,a,10,a
1993,1993,YT,Yukon,Yukon,September,Septembre,10,a,10,a
1994,1994,AB,Alberta,Alberta,January,Janvier,4,a,4,a
1994,1994,AB,Alberta,Alberta,October,Octobre,25,a,25,a
1994,1994,AB,Alberta,Alberta,November,Novembre,30,a,30,a
1994,1994,AB,Alberta,Alberta,December,Décembre,9,a,9,a
1994,1994,AB,Alberta,Alberta,March,Mars,12,a,12,a
1994,1994,AB,Alberta,Alberta,April,Avril,64,a,64,a
1994,1994,AB,Alberta,Alberta,May,Mai,132,a,132,a
1994,1994,AB,Alberta,Alberta,June,Juin,231,a,231,a
1994,1994,AB,Alberta,Alberta,July,Juillet,223,a,223,a
1994,1994,AB,Alberta,Alberta,August,Août,118,a,118,a
1994,1994,AB,Alberta,Alberta,September,Septembre,83,a,83,a
1994,1994,BC,British Columbia,Colombie-Britannique,January,Janvier,6,a,6,a
1994,1994,BC,British Columbia,Colombie-Britannique,October,Octobre,70,a,70,a
1994,1994,BC,British Columbia,Colombie-Britannique,November,Novembre,1,a,1,a
1994,1994,BC,British Columbia,Colombie-Britannique,February,Février,2,a,2,a
1994,1994,BC,British Columbia,Colombie-Britannique,March,Mars,66,a,66,a
1994,1994,BC,British Columbia,Colombie-Britannique,April,Avril,142,a,142,a
1994,1994,BC,British Columbia,Colombie-Britannique,May,Mai,212,a,212,a
1994,1994,BC,British Columbia,Colombie-Britannique,June,Juin,172,a,172,a
1994,1994,BC,British Columbia,Colombie-Britannique,July,Juillet,1030,a,1030,a
1994,1994,BC,British Columbia,Colombie-Britannique,August,Août,2118,a,2118,a
1994,1994,BC,British Columbia,Colombie-Britannique,September,Septembre,238,a,238,a
1994,1994,MB,Manitoba,Manitoba,October,Octobre,7,a,7,a
1994,1994,MB,Manitoba,Manitoba,November,Novembre,1,a,1,a
1994,1994,MB,Manitoba,Manitoba,March,Mars,1,a,1,a
1994,1994,MB,Manitoba,Manitoba,April,Avril,49,a,49,a
1994,1994,MB,Manitoba,Manitoba,May,Mai,115,a,115,a
1994,1994,MB,Manitoba,Manitoba,June,Juin,170,a,170,a
1994,1994,MB,Manitoba,Manitoba,July,Juillet,82,a,82,a
1994,1994,MB,Manitoba,Manitoba,August,Août,73,a,73,a
1994,1994,MB,Manitoba,Manitoba,September,Septembre,57,a,57,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,137,a,137,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,22,a,22,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,April,Avril,41,a,41,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,May,Mai,89,a,89,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,June,Juin,37,a,37,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,48,a,48,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,August,Août,104,a,104,a
1994,1994,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,40,a,40,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,1,a,1,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,3,a,3,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,15,a,15,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,35,a,35,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,35,a,35,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,35,a,35,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,5,a,5,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,22,a,22,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,14,a,14,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,1,a,1,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,63,a,63,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,33,a,33,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,28,a,28,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,57,a,57,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,23,a,23,a
1994,1994,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,22,a,22,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,January,Janvier,2,a,2,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,October,Octobre,8,a,8,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,1,a,1,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,December,Décembre,1,a,1,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,February,Février,1,a,1,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,1,a,1,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,37,a,37,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,185,a,185,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,326,a,326,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,78,a,78,a
1994,1994,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,13,a,13,a
1994,1994,ON,Ontario,Ontario,October,Octobre,27,a,27,a
1994,1994,ON,Ontario,Ontario,November,Novembre,7,a,7,a
1994,1994,ON,Ontario,Ontario,March,Mars,4,a,4,a
1994,1994,ON,Ontario,Ontario,April,Avril,222,a,222,a
1994,1994,ON,Ontario,Ontario,May,Mai,266,a,266,a
1994,1994,ON,Ontario,Ontario,June,Juin,412,a,412,a
1994,1994,ON,Ontario,Ontario,July,Juillet,59,a,59,a
1994,1994,ON,Ontario,Ontario,August,Août,55,a,55,a
1994,1994,ON,Ontario,Ontario,September,Septembre,27,a,27,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,12,a,12,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,7,a,7,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,4,a,4,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,3,a,3,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,3,a,3,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,7,a,7,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,4,a,4,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,3,a,3,a
1994,1994,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1994,1994,QC,Quebec,Québec,October,Octobre,46,a,46,a
1994,1994,QC,Quebec,Québec,November,Novembre,7,a,7,a
1994,1994,QC,Quebec,Québec,April,Avril,15,a,15,a
1994,1994,QC,Quebec,Québec,May,Mai,218,a,218,a
1994,1994,QC,Quebec,Québec,June,Juin,139,a,139,a
1994,1994,QC,Quebec,Québec,July,Juillet,27,a,27,a
1994,1994,QC,Quebec,Québec,August,Août,30,a,30,a
1994,1994,QC,Quebec,Québec,September,Septembre,17,a,17,a
1994,1994,SK,Saskatchewan,Saskatchewan,January,Janvier,1,a,1,a
1994,1994,SK,Saskatchewan,Saskatchewan,October,Octobre,10,a,10,a
1994,1994,SK,Saskatchewan,Saskatchewan,March,Mars,1,a,1,a
1994,1994,SK,Saskatchewan,Saskatchewan,April,Avril,28,a,28,a
1994,1994,SK,Saskatchewan,Saskatchewan,May,Mai,95,a,95,a
1994,1994,SK,Saskatchewan,Saskatchewan,June,Juin,153,a,153,a
1994,1994,SK,Saskatchewan,Saskatchewan,July,Juillet,74,a,74,a
1994,1994,SK,Saskatchewan,Saskatchewan,August,Août,193,a,193,a
1994,1994,SK,Saskatchewan,Saskatchewan,September,Septembre,142,a,142,a
1994,1994,YT,Yukon,Yukon,April,Avril,5,a,5,a
1994,1994,YT,Yukon,Yukon,May,Mai,16,a,16,a
1994,1994,YT,Yukon,Yukon,June,Juin,47,a,47,a
1994,1994,YT,Yukon,Yukon,July,Juillet,113,a,113,a
1994,1994,YT,Yukon,Yukon,August,Août,73,a,73,a
1994,1994,YT,Yukon,Yukon,September,Septembre,1,a,1,a
1995,1995,AB,Alberta,Alberta,January,Janvier,10,a,10,a
1995,1995,AB,Alberta,Alberta,October,Octobre,33,a,33,a
1995,1995,AB,Alberta,Alberta,November,Novembre,5,a,5,a
1995,1995,AB,Alberta,Alberta,February,Février,6,a,6,a
1995,1995,AB,Alberta,Alberta,March,Mars,29,a,29,a
1995,1995,AB,Alberta,Alberta,April,Avril,57,a,57,a
1995,1995,AB,Alberta,Alberta,May,Mai,215,a,215,a
1995,1995,AB,Alberta,Alberta,June,Juin,272,a,272,a
1995,1995,AB,Alberta,Alberta,July,Juillet,97,a,97,a
1995,1995,AB,Alberta,Alberta,August,Août,26,a,26,a
1995,1995,AB,Alberta,Alberta,September,Septembre,58,a,58,a
1995,1995,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,October,Octobre,15,a,15,a
1995,1995,BC,British Columbia,Colombie-Britannique,November,Novembre,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,February,Février,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,March,Mars,61,a,61,a
1995,1995,BC,British Columbia,Colombie-Britannique,April,Avril,181,a,181,a
1995,1995,BC,British Columbia,Colombie-Britannique,May,Mai,316,a,316,a
1995,1995,BC,British Columbia,Colombie-Britannique,June,Juin,281,a,281,a
1995,1995,BC,British Columbia,Colombie-Britannique,July,Juillet,277,a,277,a
1995,1995,BC,British Columbia,Colombie-Britannique,August,Août,90,a,90,a
1995,1995,BC,British Columbia,Colombie-Britannique,September,Septembre,238,a,238,a
1995,1995,MB,Manitoba,Manitoba,October,Octobre,21,a,21,a
1995,1995,MB,Manitoba,Manitoba,April,Avril,13,a,13,a
1995,1995,MB,Manitoba,Manitoba,May,Mai,154,a,154,a
1995,1995,MB,Manitoba,Manitoba,June,Juin,344,a,344,a
1995,1995,MB,Manitoba,Manitoba,July,Juillet,90,a,90,a
1995,1995,MB,Manitoba,Manitoba,August,Août,28,a,28,a
1995,1995,MB,Manitoba,Manitoba,September,Septembre,12,a,12,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,11,a,11,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,2,a,2,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,April,Avril,28,a,28,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,May,Mai,71,a,71,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,June,Juin,116,a,116,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,89,a,89,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,August,Août,156,a,156,a
1995,1995,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,74,a,74,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,3,a,3,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,23,a,23,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,20,a,20,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,14,a,14,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,23,a,23,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,3,a,3,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,4,a,4,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,2,a,2,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,28,a,28,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,80,a,80,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,145,a,145,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,49,a,49,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,26,a,26,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,36,a,36,a
1995,1995,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,37,a,37,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,October,Octobre,1,a,1,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,November,Novembre,3,a,3,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,1,a,1,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,24,a,24,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,79,a,79,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,56,a,56,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,47,a,47,a
1995,1995,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,7,a,7,a
1995,1995,ON,Ontario,Ontario,October,Octobre,36,a,36,a
1995,1995,ON,Ontario,Ontario,November,Novembre,2,a,2,a
1995,1995,ON,Ontario,Ontario,March,Mars,137,a,137,a
1995,1995,ON,Ontario,Ontario,April,Avril,128,a,128,a
1995,1995,ON,Ontario,Ontario,May,Mai,230,a,230,a
1995,1995,ON,Ontario,Ontario,June,Juin,900,a,900,a
1995,1995,ON,Ontario,Ontario,July,Juillet,150,a,150,a
1995,1995,ON,Ontario,Ontario,August,Août,442,a,442,a
1995,1995,ON,Ontario,Ontario,September,Septembre,125,a,125,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,7,a,7,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,3,a,3,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,2,a,2,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,11,a,11,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,2,a,2,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,4,a,4,a
1995,1995,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1995,1995,QC,Quebec,Québec,October,Octobre,23,a,23,a
1995,1995,QC,Quebec,Québec,November,Novembre,1,a,1,a
1995,1995,QC,Quebec,Québec,March,Mars,9,a,9,a
1995,1995,QC,Quebec,Québec,April,Avril,33,a,33,a
1995,1995,QC,Quebec,Québec,May,Mai,139,a,139,a
1995,1995,QC,Quebec,Québec,June,Juin,470,a,470,a
1995,1995,QC,Quebec,Québec,July,Juillet,170,a,170,a
1995,1995,QC,Quebec,Québec,August,Août,367,a,367,a
1995,1995,QC,Quebec,Québec,September,Septembre,53,a,53,a
1995,1995,SK,Saskatchewan,Saskatchewan,October,Octobre,9,a,9,a
1995,1995,SK,Saskatchewan,Saskatchewan,November,Novembre,3,a,3,a
1995,1995,SK,Saskatchewan,Saskatchewan,December,Décembre,1,a,1,a
1995,1995,SK,Saskatchewan,Saskatchewan,April,Avril,10,a,10,a
1995,1995,SK,Saskatchewan,Saskatchewan,May,Mai,222,a,222,a
1995,1995,SK,Saskatchewan,Saskatchewan,June,Juin,283,a,283,a
1995,1995,SK,Saskatchewan,Saskatchewan,July,Juillet,85,a,85,a
1995,1995,SK,Saskatchewan,Saskatchewan,August,Août,18,a,18,a
1995,1995,SK,Saskatchewan,Saskatchewan,September,Septembre,20,a,20,a
1995,1995,YT,Yukon,Yukon,Unspecified,Indéterminé,1,a,1,a
1995,1995,YT,Yukon,Yukon,November,Novembre,1,a,1,a
1995,1995,YT,Yukon,Yukon,March,Mars,1,a,1,a
1995,1995,YT,Yukon,Yukon,April,Avril,4,a,4,a
1995,1995,YT,Yukon,Yukon,May,Mai,31,a,31,a
1995,1995,YT,Yukon,Yukon,June,Juin,80,a,80,a
1995,1995,YT,Yukon,Yukon,July,Juillet,22,a,22,a
1995,1995,YT,Yukon,Yukon,August,Août,6,a,6,a
1995,1995,YT,Yukon,Yukon,September,Septembre,2,a,2,a
1996,1996,AB,Alberta,Alberta,January,Janvier,1,a,1,a
1996,1996,AB,Alberta,Alberta,October,Octobre,7,a,7,a
1996,1996,AB,Alberta,Alberta,November,Novembre,2,a,2,a
1996,1996,AB,Alberta,Alberta,December,Décembre,2,a,2,a
1996,1996,AB,Alberta,Alberta,March,Mars,1,a,1,a
1996,1996,AB,Alberta,Alberta,April,Avril,26,a,26,a
1996,1996,AB,Alberta,Alberta,May,Mai,56,a,56,a
1996,1996,AB,Alberta,Alberta,June,Juin,124,a,124,a
1996,1996,AB,Alberta,Alberta,July,Juillet,89,a,89,a
1996,1996,AB,Alberta,Alberta,August,Août,76,a,76,a
1996,1996,AB,Alberta,Alberta,September,Septembre,14,a,14,a
1996,1996,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
1996,1996,BC,British Columbia,Colombie-Britannique,October,Octobre,16,a,16,a
1996,1996,BC,British Columbia,Colombie-Britannique,November,Novembre,1,a,1,a
1996,1996,BC,British Columbia,Colombie-Britannique,December,Décembre,2,a,2,a
1996,1996,BC,British Columbia,Colombie-Britannique,February,Février,3,a,3,a
1996,1996,BC,British Columbia,Colombie-Britannique,March,Mars,31,a,31,a
1996,1996,BC,British Columbia,Colombie-Britannique,April,Avril,60,a,60,a
1996,1996,BC,British Columbia,Colombie-Britannique,May,Mai,82,a,82,a
1996,1996,BC,British Columbia,Colombie-Britannique,June,Juin,155,a,155,a
1996,1996,BC,British Columbia,Colombie-Britannique,July,Juillet,452,a,452,a
1996,1996,BC,British Columbia,Colombie-Britannique,August,Août,489,a,489,a
1996,1996,BC,British Columbia,Colombie-Britannique,September,Septembre,64,a,64,a
1996,1996,MB,Manitoba,Manitoba,Unspecified,Indéterminé,2,a,2,a
1996,1996,MB,Manitoba,Manitoba,October,Octobre,4,a,4,a
1996,1996,MB,Manitoba,Manitoba,April,Avril,1,a,1,a
1996,1996,MB,Manitoba,Manitoba,May,Mai,77,a,77,a
1996,1996,MB,Manitoba,Manitoba,June,Juin,103,a,103,a
1996,1996,MB,Manitoba,Manitoba,July,Juillet,155,a,155,a
1996,1996,MB,Manitoba,Manitoba,August,Août,59,a,59,a
1996,1996,MB,Manitoba,Manitoba,September,Septembre,23,a,23,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,13,a,13,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,1,a,1,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,March,Mars,1,a,1,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,April,Avril,26,a,26,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,May,Mai,75,a,75,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,June,Juin,129,a,129,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,11,a,11,a
1996,1996,NB,New Brunswick,Nouveau-Brunswick,August,Août,74,a,74,a
